Player_ID,Full_Name,Gender,Country,Continent,Date_of_Birth,Age,Height_cm,Weight_kg,Playing_Hand,Playing_Style,World_Ranking,National_Ranking,Career_Matches_Played,Career_Matches_Won,Win_Percentage,Titles_Won,International_Titles,Years_Active,Current_Status,Average_Match_Duration_Min,Average_Reaction_Time_ms,Serve_Speed_kmh,Ranking_Points,Injury_History,Last_Updated
946,Mei Rossi 946,FEMALE,Nepal,Asia,1989-04-01,36,195,81,Right,Defensive,946,95,127,85,66.93,15,0,11,Retired,25.9,237,77,906,Major,2024-12-31
947,Mei Rossi 947,FEMALE,Nepal,Asia,1994-06-12,31,189,56,Right,All-round,947,2,494,253,51.21,0,1,9,Active,43.0,258,47,1720,Minor,2024-12-31
948,Mei Lopez 948,FEMALE,Italy,Europe,1996-09-13,29,163,58,Left,Offensive,948,128,229,170,74.24,1,3,10,Active,36.3,256,51,1206,Minor,2024-12-31
949,Anita Singh 949,FEMALE,Chile,South America,1992-12-31,33,157,83,Right,Offensive,949,96,120,64,53.33,3,1,8,Active,41.9,204,62,1920,Minor,2024-12-31
950,Ivan Lopez 950,MALE,Nigeria,Africa,2004-11-04,21,162,45,Right,Defensive,950,15,351,160,45.58,2,4,4,Active,27.7,200,53,447,None,2024-12-31
951,Nina Li 951,FEMALE,Spain,Europe,1988-02-01,37,157,66,Left,Defensive,951,148,164,75,45.73,9,0,8,Retired,24.4,273,57,1170,None,2024-12-31
952,Laura Brown 952,FEMALE,Spain,Europe,1994-04-06,31,168,91,Right,Defensive,952,49,354,148,41.81,6,3,3,Active,20.1,278,60,1686,Minor,2024-12-31
953,Sofia Lopez 953,FEMALE,Indonesia,Asia,1987-05-21,38,169,62,Right,Defensive,953,143,474,219,46.2,12,2,10,Retired,30.6,224,50,1118,None,2024-12-31
954,Samuel Brown 954,MALE,Indonesia,Asia,1999-05-09,26,190,79,Right,Offensive,954,42,252,152,60.32,7,2,4,Active,42.4,295,59,959,None,2024-12-31
955,Victor Singh 955,MALE,USA,North America,1985-07-03,40,155,87,Left,Defensive,955,72,341,217,63.64,2,2,8,Retired,39.4,233,77,1667,Minor,2024-12-31
956,Victor Sharma 956,MALE,Egypt,Africa,1997-10-12,28,159,79,Left,Offensive,956,55,465,280,60.22,1,5,6,Active,33.6,256,69,2274,Minor,2024-12-31
957,Nina Martin 957,FEMALE,Thailand,Asia,1992-04-10,33,158,55,Left,All-round,957,93,317,113,35.65,1,3,8,Active,34.6,252,61,1373,Major,2024-12-31
958,Emma Li 958,FEMALE,Chile,South America,1999-12-16,26,165,75,Left,Defensive,958,14,388,248,63.92,9,4,5,Active,30.4,260,58,2297,Major,2024-12-31
959,Samuel Silva 959,MALE,Nigeria,Africa,2001-03-13,24,180,89,Left,Defensive,959,4,177,108,61.02,7,5,10,Active,32.8,268,46,1032,Minor,2024-12-31
960,Mei Lopez 960,FEMALE,Egypt,Africa,2004-12-04,21,180,77,Left,Defensive,960,79,490,339,69.18,2,1,12,Active,28.5,236,56,742,None,2024-12-31
961,Victor Silva 961,MALE,India,Asia,2002-05-21,23,182,56,Right,All-round,961,45,382,143,37.43,10,1,7,Active,41.5,197,51,492,Minor,2024-12-31
962,Anita Sharma 962,FEMALE,Italy,Europe,1994-04-02,31,172,61,Left,Defensive,962,101,114,56,49.12,11,2,12,Active,29.4,192,45,2007,Major,2024-12-31
963,Samuel Lopez 963,MALE,Canada,North America,1998-03-16,27,169,70,Left,Offensive,963,59,170,115,67.65,10,2,7,Active,44.1,264,61,2341,Major,2024-12-31
964,Marco Sharma 964,MALE,Nepal,Asia,1998-11-22,27,166,72,Left,All-round,964,109,81,50,61.73,7,1,12,Active,39.2,257,62,997,None,2024-12-31
965,Samuel Petrov 965,MALE,New Zealand,Oceania,1990-12-17,35,175,50,Left,All-round,965,39,223,124,55.61,14,2,3,Active,42.6,218,54,1262,None,2024-12-31
966,Ivan Garcia 966,MALE,Italy,Europe,2002-09-08,23,178,54,Right,Offensive,966,96,479,217,45.3,14,4,9,Active,22.3,196,59,1900,Minor,2024-12-31
967,Laura Martin 967,FEMALE,Germany,Europe,2005-02-01,20,174,69,Right,Offensive,967,86,459,264,57.52,10,3,4,Active,21.0,274,60,1456,Major,2024-12-31
968,Mei Sharma 968,FEMALE,Argentina,South America,2000-01-14,26,162,76,Left,Offensive,968,42,127,57,44.88,6,5,11,Active,37.2,220,72,1162,Minor,2024-12-31
969,Samuel Silva 969,MALE,Nigeria,Africa,1994-09-25,31,158,93,Left,All-round,969,2,438,237,54.11,7,2,5,Active,27.4,231,59,2269,None,2024-12-31
970,Marco Singh 970,MALE,Germany,Europe,1992-05-19,33,194,85,Right,Offensive,970,145,234,148,63.25,9,1,5,Active,24.0,276,64,1895,None,2024-12-31
971,Wei Rossi 971,MALE,Nepal,Asia,1991-09-26,34,174,61,Left,All-round,971,115,175,126,72.0,2,3,10,Active,21.4,227,69,1519,Major,2024-12-31
972,Mei Sharma 972,FEMALE,Australia,Oceania,1998-02-11,27,176,55,Left,All-round,972,104,446,169,37.89,10,0,6,Active,32.2,191,45,1361,Major,2024-12-31
973,Victor Silva 973,MALE,Nigeria,Africa,2001-07-10,24,194,88,Left,Offensive,973,47,454,177,38.99,15,0,7,Active,31.5,207,80,1109,None,2024-12-31
974,Emma Martin 974,FEMALE,New Zealand,Oceania,2003-08-15,22,174,52,Right,Defensive,974,16,117,81,69.23,6,5,4,Active,37.3,200,67,913,Major,2024-12-31
975,Wei Rossi 975,MALE,Germany,Europe,1995-09-03,30,165,73,Right,All-round,975,121,439,215,48.97,14,5,9,Active,38.9,235,67,524,Major,2024-12-31
976,Wei Martin 976,MALE,Germany,Europe,1996-06-15,29,154,88,Left,Defensive,976,130,312,130,41.67,8,5,3,Active,24.0,245,77,2183,Minor,2024-12-31
977,Victor Brown 977,MALE,USA,North America,1992-05-29,33,153,61,Right,Defensive,977,93,176,117,66.48,0,5,8,Active,32.9,283,57,2147,Major,2024-12-31
978,Anita Lopez 978,FEMALE,India,Asia,2001-06-25,24,182,72,Left,All-round,978,135,279,175,62.72,10,4,5,Active,20.8,214,77,722,Major,2024-12-31
979,Wei Rossi 979,MALE,Canada,North America,1985-12-12,40,163,62,Right,Defensive,979,9,379,149,39.31,1,4,5,Retired,28.7,217,55,1430,None,2024-12-31
980,Alex Petrov 980,MALE,Nepal,Asia,1990-07-01,35,171,50,Left,Offensive,980,143,313,224,71.57,13,4,11,Active,41.4,256,60,738,Major,2024-12-31
981,Nina Rossi 981,FEMALE,France,Europe,2002-09-03,23,153,53,Left,All-round,981,16,148,96,64.86,12,3,4,Active,37.8,277,49,2348,None,2024-12-31
982,Daniel Silva 982,MALE,Nepal,Asia,1985-10-30,40,159,69,Left,Offensive,982,29,249,181,72.69,5,2,4,Retired,23.0,216,70,2247,Major,2024-12-31
983,Emma Lopez 983,FEMALE,Nepal,Asia,1997-01-05,29,157,94,Right,Defensive,983,1,287,131,45.64,5,2,11,Active,35.9,226,48,2019,Major,2024-12-31
984,Alex Garcia 984,MALE,Italy,Europe,1993-12-07,32,183,85,Right,Offensive,984,110,317,114,35.96,5,5,8,Active,36.6,232,80,1691,Minor,2024-12-31
985,Wei Brown 985,MALE,USA,North America,1992-07-28,33,174,71,Right,All-round,985,54,86,46,53.49,12,2,12,Active,25.1,300,51,1723,None,2024-12-31
986,Victor Silva 986,MALE,Thailand,Asia,2000-11-19,25,195,93,Right,All-round,986,135,182,83,45.6,2,1,8,Active,44.4,193,60,643,Major,2024-12-31
987,Arjun Rossi 987,MALE,Australia,Oceania,2003-11-16,22,151,57,Right,Defensive,987,141,368,166,45.11,12,4,3,Active,44.6,200,66,2179,None,2024-12-31
988,Nina Petrov 988,FEMALE,Nepal,Asia,2002-08-19,23,161,60,Right,All-round,988,74,179,124,69.27,9,2,9,Active,22.2,256,59,979,Major,2024-12-31
989,Anita Rossi 989,FEMALE,Germany,Europe,1997-12-31,28,182,82,Right,Defensive,989,113,150,70,46.67,6,4,11,Active,44.0,299,51,1364,Minor,2024-12-31
990,Arjun Sharma 990,MALE,South Africa,Africa,2006-03-10,19,186,69,Right,Offensive,990,3,124,60,48.39,4,3,4,Active,24.5,298,60,896,None,2024-12-31
991,Victor Li 991,MALE,Indonesia,Asia,1992-01-31,33,164,67,Left,Offensive,991,33,167,114,68.26,0,0,10,Active,25.7,291,62,604,None,2024-12-31
992,Sofia Li 992,FEMALE,New Zealand,Oceania,1994-11-22,31,191,57,Left,Offensive,992,109,249,127,51.0,4,1,5,Active,25.9,253,57,1878,Major,2024-12-31
993,Alex Li 993,MALE,France,Europe,2006-03-17,19,176,73,Right,Offensive,993,25,444,280,63.06,8,1,5,Active,21.5,208,54,2191,None,2024-12-31
994,Mei Lopez 994,FEMALE,Canada,North America,2001-02-16,24,150,53,Right,Offensive,994,96,467,337,72.16,7,1,12,Active,40.0,252,54,722,None,2024-12-31
995,Ivan Lopez 995,MALE,India,Asia,1988-04-16,37,167,79,Right,Defensive,995,122,218,95,43.58,7,1,10,Retired,32.3,244,58,1598,Major,2024-12-31
996,Laura Rossi 996,FEMALE,Australia,Oceania,1992-04-06,33,152,68,Right,Offensive,996,19,321,177,55.14,6,0,8,Active,20.1,196,72,2362,Major,2024-12-31
997,Anita Rossi 997,FEMALE,Italy,Europe,1997-06-23,28,155,87,Right,All-round,997,125,238,157,65.97,9,3,4,Active,43.1,243,79,2309,None,2024-12-31
998,Samuel Singh 998,MALE,Chile,South America,1991-02-02,34,161,65,Left,Defensive,998,124,337,132,39.17,5,4,10,Active,20.7,221,78,2304,Major,2024-12-31
999,Ivan Silva 999,MALE,Argentina,South America,1986-07-07,39,173,87,Right,Defensive,999,75,406,297,73.15,9,1,11,Retired,20.5,274,79,2107,Major,2024-12-31
1000,Wei Sharma 1000,MALE,Indonesia,Asia,1989-06-12,36,167,53,Right,Offensive,1000,83,385,263,68.31,12,0,6,Retired,43.7,248,62,1274,None,2024-12-31
1001,Mei Li 1001,FEMALE,France,Europe,2002-05-12,23,167,87,Right,All-round,1001,150,442,186,42.08,9,2,3,Active,34.2,285,59,2038,Major,2024-12-31
1002,Emma Sharma 1002,FEMALE,France,Europe,2006-12-24,19,177,58,Left,Offensive,1002,101,114,53,46.49,13,1,8,Active,42.9,256,70,507,Major,2024-12-31
1003,Laura Brown 1003,FEMALE,Chile,South America,1998-08-27,27,179,54,Right,Offensive,1003,137,244,134,54.92,9,2,9,Active,44.1,222,65,1468,Minor,2024-12-31
1004,Samuel Lopez 1004,MALE,Nepal,Asia,2000-10-22,25,190,81,Right,Offensive,1004,80,147,105,71.43,10,5,11,Active,37.0,192,58,1453,Major,2024-12-31
1005,Mei Lopez 1005,FEMALE,Thailand,Asia,1989-08-29,36,181,48,Left,All-round,1005,149,238,148,62.18,7,1,4,Retired,41.5,237,79,1809,Major,2024-12-31
1006,Arjun Silva 1006,MALE,Thailand,Asia,2006-07-08,19,160,94,Left,Defensive,1006,50,444,307,69.14,0,4,6,Active,42.1,191,64,1673,Minor,2024-12-31
1007,Mei Lopez 1007,FEMALE,New Zealand,Oceania,1994-05-24,31,187,50,Left,Defensive,1007,131,189,82,43.39,5,3,12,Active,27.4,236,52,499,Major,2024-12-31
1008,Nina Garcia 1008,FEMALE,New Zealand,Oceania,2000-08-28,25,165,91,Left,Offensive,1008,59,174,98,56.32,1,2,12,Active,39.9,276,60,2284,Minor,2024-12-31
1009,Daniel Petrov 1009,MALE,Egypt,Africa,1996-02-29,29,151,85,Left,All-round,1009,54,183,77,42.08,10,5,7,Active,33.8,208,53,2135,None,2024-12-31
1010,Samuel Petrov 1010,MALE,Egypt,Africa,2001-03-14,24,157,70,Right,Defensive,1010,53,161,120,74.53,13,3,11,Active,32.4,265,72,2013,None,2024-12-31
1011,Marco Singh 1011,MALE,Chile,South America,1998-02-18,27,166,87,Right,All-round,1011,97,178,131,73.6,5,3,7,Active,44.4,243,70,2469,Major,2024-12-31
1012,Anita Martin 1012,FEMALE,Nepal,Asia,2002-05-17,23,180,57,Right,Defensive,1012,113,241,124,51.45,7,4,4,Active,42.3,297,59,1337,Minor,2024-12-31
1013,Sofia Sharma 1013,FEMALE,Egypt,Africa,1996-11-28,29,158,47,Left,Defensive,1013,130,446,239,53.59,5,0,12,Active,43.7,196,57,486,Major,2024-12-31
1014,Marco Garcia 1014,MALE,France,Europe,1987-05-24,38,184,79,Right,All-round,1014,44,110,59,53.64,8,2,11,Retired,20.6,214,58,550,Minor,2024-12-31
1015,Samuel Silva 1015,MALE,Canada,North America,1991-01-18,34,151,85,Right,Offensive,1015,138,296,146,49.32,11,0,11,Active,21.8,227,52,1906,Major,2024-12-31
1016,Emma Lopez 1016,FEMALE,South Africa,Africa,1996-05-16,29,179,90,Left,Defensive,1016,68,438,265,60.5,8,4,7,Active,29.7,272,74,2132,Major,2024-12-31
1017,Laura Garcia 1017,FEMALE,Egypt,Africa,1990-01-30,35,190,78,Left,Offensive,1017,133,160,64,40.0,1,2,12,Active,27.6,223,61,683,Minor,2024-12-31
1018,Alex Martin 1018,MALE,New Zealand,Oceania,2002-09-03,23,186,86,Left,All-round,1018,51,331,184,55.59,1,2,7,Active,43.2,233,52,1700,None,2024-12-31
1019,Mei Singh 1019,FEMALE,Chile,South America,2005-09-13,20,171,61,Right,Offensive,1019,65,385,158,41.04,13,2,9,Active,28.3,262,55,1163,Minor,2024-12-31
1020,Emma Li 1020,FEMALE,New Zealand,Oceania,2004-04-06,21,154,87,Left,All-round,1020,45,461,329,71.37,8,4,12,Active,35.7,251,66,1213,None,2024-12-31
1021,Wei Singh 1021,MALE,Argentina,South America,1986-08-31,39,160,45,Right,All-round,1021,82,467,307,65.74,9,1,5,Retired,33.5,234,50,1406,None,2024-12-31
1022,Nina Brown 1022,FEMALE,New Zealand,Oceania,1986-11-04,39,180,65,Right,All-round,1022,9,168,61,36.31,3,1,10,Retired,35.3,201,74,917,Minor,2024-12-31
1023,Wei Silva 1023,MALE,Canada,North America,1997-05-04,28,183,93,Right,Defensive,1023,55,357,164,45.94,2,5,9,Active,24.7,282,46,2445,None,2024-12-31
1024,Marco Garcia 1024,MALE,India,Asia,1994-05-30,31,180,52,Left,Offensive,1024,148,239,106,44.35,0,1,5,Active,27.1,208,63,2362,Major,2024-12-31
1025,Sofia Sharma 1025,FEMALE,France,Europe,1985-07-14,40,176,63,Left,Offensive,1025,132,164,116,70.73,7,4,5,Retired,26.8,255,58,1688,None,2024-12-31
1026,Emma Martin 1026,FEMALE,Chile,South America,1985-05-16,40,183,66,Right,Defensive,1026,66,394,191,48.48,5,1,12,Retired,38.8,262,51,1506,Major,2024-12-31
1027,Ivan Martin 1027,MALE,Australia,Oceania,1990-06-07,35,195,62,Right,Offensive,1027,124,478,179,37.45,11,4,4,Active,30.0,283,63,2226,None,2024-12-31
1028,Victor Lopez 1028,MALE,Chile,South America,2001-07-20,24,154,45,Left,Offensive,1028,91,235,104,44.26,9,0,8,Active,31.5,279,53,1181,None,2024-12-31
1029,Marco Brown 1029,MALE,Australia,Oceania,2002-10-10,23,175,46,Right,Offensive,1029,98,167,123,73.65,11,2,8,Active,44.1,237,76,811,Major,2024-12-31
1030,Mei Garcia 1030,FEMALE,South Africa,Africa,1992-05-27,33,167,65,Left,All-round,1030,125,326,199,61.04,9,5,10,Active,31.3,288,53,1245,None,2024-12-31
1031,Laura Brown 1031,FEMALE,Chile,South America,2005-07-04,20,174,45,Left,All-round,1031,146,255,136,53.33,4,2,12,Active,29.7,266,69,1557,Minor,2024-12-31
1032,Emma Martin 1032,FEMALE,Nepal,Asia,1985-03-04,40,153,89,Left,Defensive,1032,47,199,98,49.25,0,4,7,Retired,38.0,265,48,1271,Major,2024-12-31
1033,Sofia Sharma 1033,FEMALE,Indonesia,Asia,2004-10-08,21,193,80,Left,Offensive,1033,85,121,52,42.98,10,1,11,Active,27.3,276,60,505,None,2024-12-31
1034,Sofia Garcia 1034,FEMALE,Thailand,Asia,2002-01-18,23,159,76,Left,Offensive,1034,54,213,85,39.91,7,1,6,Active,28.8,239,65,821,Minor,2024-12-31
1035,Nina Brown 1035,FEMALE,Canada,North America,1985-12-14,40,151,58,Left,Defensive,1035,101,378,143,37.83,9,0,4,Retired,36.4,193,52,667,None,2024-12-31
1036,Daniel Lopez 1036,MALE,Canada,North America,1987-01-11,39,170,72,Right,Defensive,1036,58,260,93,35.77,14,1,6,Retired,34.3,232,47,2109,Major,2024-12-31
1037,Marco Garcia 1037,MALE,South Africa,Africa,1987-05-29,38,191,56,Right,Offensive,1037,106,245,134,54.69,7,2,5,Retired,24.5,200,69,1807,Minor,2024-12-31
1038,Arjun Singh 1038,MALE,Nepal,Asia,2001-08-20,24,182,72,Right,Offensive,1038,148,102,58,56.86,6,2,3,Active,32.7,219,55,2264,Minor,2024-12-31
1039,Anita Rossi 1039,FEMALE,Italy,Europe,1988-06-13,37,182,73,Left,Defensive,1039,61,98,71,72.45,7,4,10,Retired,25.7,255,70,776,Major,2024-12-31
1040,Nina Rossi 1040,FEMALE,Canada,North America,1995-11-27,30,159,83,Right,All-round,1040,65,302,113,37.42,10,5,8,Active,25.4,261,49,1960,Minor,2024-12-31
1041,Sofia Rossi 1041,FEMALE,India,Asia,1988-01-24,37,189,55,Right,Offensive,1041,130,170,118,69.41,7,2,4,Retired,37.7,222,67,1976,Minor,2024-12-31
1042,Sofia Brown 1042,FEMALE,Nepal,Asia,2005-09-04,20,183,82,Left,Offensive,1042,52,489,237,48.47,3,4,11,Active,40.8,275,62,1043,Major,2024-12-31
1043,Wei Silva 1043,MALE,Italy,Europe,1996-05-02,29,185,71,Right,All-round,1043,117,345,234,67.83,13,4,10,Active,23.2,215,73,1856,None,2024-12-31
1044,Wei Petrov 1044,MALE,Nigeria,Africa,1999-08-03,26,182,60,Left,All-round,1044,121,137,53,38.69,10,1,5,Active,43.7,241,47,2393,Major,2024-12-31
1045,Wei Lopez 1045,MALE,USA,North America,1990-05-09,35,187,77,Right,Defensive,1045,120,217,86,39.63,6,4,6,Active,44.4,191,64,2388,Minor,2024-12-31
1046,Arjun Petrov 1046,MALE,Nepal,Asia,2005-07-12,20,154,47,Left,All-round,1046,120,132,71,53.79,8,4,3,Active,28.1,221,57,2400,Major,2024-12-31
1047,Wei Rossi 1047,MALE,India,Asia,1999-11-06,26,180,86,Left,Defensive,1047,37,319,182,57.05,6,3,12,Active,20.9,239,79,2095,Minor,2024-12-31
1048,Mei Martin 1048,FEMALE,Nepal,Asia,2000-01-23,25,189,81,Left,Defensive,1048,74,157,108,68.79,6,1,7,Active,44.9,246,59,2262,None,2024-12-31
1049,Alex Silva 1049,MALE,Nigeria,Africa,1995-03-20,30,176,85,Left,Defensive,1049,27,172,111,64.53,14,4,9,Active,44.9,242,56,1507,Major,2024-12-31
1050,Arjun Sharma 1050,MALE,Canada,North America,1993-08-06,32,189,57,Left,All-round,1050,127,418,241,57.66,2,5,4,Active,38.1,298,51,767,None,2024-12-31
1051,Laura Brown 1051,FEMALE,Spain,Europe,1999-06-24,26,165,59,Right,Defensive,1051,35,122,65,53.28,13,5,10,Active,28.3,240,63,502,Minor,2024-12-31
1052,Samuel Brown 1052,MALE,Australia,Oceania,1988-08-26,37,186,66,Left,Defensive,1052,7,368,199,54.08,5,5,6,Retired,42.2,246,54,1156,Minor,2024-12-31
1053,Samuel Petrov 1053,MALE,South Africa,Africa,1985-12-28,40,175,85,Right,Defensive,1053,73,238,163,68.49,4,4,12,Retired,21.5,280,64,822,Minor,2024-12-31
1054,Arjun Silva 1054,MALE,New Zealand,Oceania,2000-01-19,25,157,89,Right,All-round,1054,128,253,187,73.91,10,1,7,Active,26.6,280,65,2079,Major,2024-12-31
1055,Victor Garcia 1055,MALE,Egypt,Africa,1997-10-07,28,165,72,Left,All-round,1055,31,278,120,43.17,7,3,3,Active,44.6,275,62,2401,Major,2024-12-31
1056,Samuel Sharma 1056,MALE,France,Europe,2003-09-20,22,190,81,Right,Defensive,1056,84,417,295,70.74,14,1,7,Active,20.6,190,77,402,None,2024-12-31
1057,Alex Sharma 1057,MALE,Thailand,Asia,1988-05-15,37,167,47,Left,Defensive,1057,54,231,122,52.81,9,1,11,Retired,34.5,235,54,1031,Major,2024-12-31
1058,Mei Brown 1058,FEMALE,Egypt,Africa,1997-12-02,28,182,72,Left,Defensive,1058,131,396,291,73.48,14,4,11,Active,36.2,277,58,1188,None,2024-12-31
1059,Arjun Garcia 1059,MALE,Egypt,Africa,1992-11-16,33,151,82,Left,Offensive,1059,32,414,163,39.37,9,4,6,Active,40.4,219,51,831,None,2024-12-31
1060,Emma Silva 1060,FEMALE,Chile,South America,2005-05-11,20,163,84,Left,All-round,1060,58,358,128,35.75,4,5,5,Active,41.9,210,48,1863,Minor,2024-12-31
1061,Alex Sharma 1061,MALE,Nepal,Asia,1999-06-30,26,191,55,Right,Offensive,1061,49,489,285,58.28,15,4,5,Active,43.6,211,46,2144,None,2024-12-31
1062,Sofia Silva 1062,FEMALE,Italy,Europe,1998-06-30,27,181,58,Right,Offensive,1062,133,444,306,68.92,4,4,10,Active,35.6,201,53,525,Minor,2024-12-31
1063,Victor Lopez 1063,MALE,France,Europe,2005-01-24,20,152,68,Left,Offensive,1063,50,420,172,40.95,12,0,4,Active,26.3,291,60,2160,None,2024-12-31
1064,Alex Li 1064,MALE,India,Asia,1989-07-20,36,156,91,Left,Offensive,1064,8,100,51,51.0,9,1,7,Retired,20.6,219,76,918,None,2024-12-31
1065,Laura Sharma 1065,FEMALE,South Africa,Africa,2003-12-23,22,157,60,Left,All-round,1065,128,127,72,56.69,1,2,3,Active,25.4,197,56,885,Major,2024-12-31
1066,Ivan Lopez 1066,MALE,Indonesia,Asia,1990-10-06,35,155,53,Right,Defensive,1066,76,157,80,50.96,15,0,7,Active,25.6,255,54,2385,None,2024-12-31
1067,Anita Li 1067,FEMALE,Italy,Europe,1994-01-12,32,153,57,Right,Offensive,1067,4,283,211,74.56,1,5,5,Active,37.4,285,73,1827,None,2024-12-31
1068,Arjun Li 1068,MALE,Spain,Europe,1996-08-26,29,156,93,Right,Defensive,1068,99,351,173,49.29,11,4,6,Active,24.3,250,64,522,Major,2024-12-31
1069,Ivan Garcia 1069,MALE,Canada,North America,1997-01-11,29,158,74,Right,Offensive,1069,120,220,125,56.82,13,4,8,Active,33.1,276,63,2269,None,2024-12-31
1070,Ivan Silva 1070,MALE,USA,North America,2004-09-28,21,187,55,Left,Offensive,1070,58,463,193,41.68,10,5,7,Active,28.3,231,47,2009,Major,2024-12-31
1071,Laura Brown 1071,FEMALE,Nepal,Asia,1996-09-27,29,193,63,Left,Defensive,1071,81,359,269,74.93,8,1,6,Active,21.5,256,59,883,None,2024-12-31
1072,Mei Petrov 1072,FEMALE,Thailand,Asia,1990-10-07,35,192,78,Right,All-round,1072,82,119,51,42.86,2,3,5,Active,28.8,288,72,1357,None,2024-12-31
1073,Emma Garcia 1073,FEMALE,Italy,Europe,1988-12-02,37,159,85,Right,Defensive,1073,68,91,40,43.96,7,3,4,Retired,45.0,246,64,608,Major,2024-12-31
1074,Anita Martin 1074,FEMALE,Nigeria,Africa,2001-04-15,24,189,61,Right,All-round,1074,45,495,219,44.24,0,4,3,Active,44.3,299,59,1706,None,2024-12-31
1075,Mei Martin 1075,FEMALE,Spain,Europe,2001-09-13,24,175,63,Right,Defensive,1075,80,374,142,37.97,2,3,9,Active,44.3,289,79,1295,None,2024-12-31
1076,Anita Martin 1076,FEMALE,Germany,Europe,1989-04-18,36,178,63,Right,Defensive,1076,10,268,166,61.94,14,2,6,Retired,24.9,222,70,782,Minor,2024-12-31
1077,Mei Silva 1077,FEMALE,South Africa,Africa,1989-07-30,36,175,88,Left,Defensive,1077,26,232,160,68.97,2,3,10,Retired,36.5,230,71,2418,Minor,2024-12-31
1078,Nina Singh 1078,FEMALE,Spain,Europe,1997-09-16,28,190,75,Left,Defensive,1078,59,461,287,62.26,4,0,7,Active,34.5,195,62,2213,None,2024-12-31
1079,Nina Martin 1079,FEMALE,New Zealand,Oceania,2004-07-13,21,151,53,Right,All-round,1079,43,443,323,72.91,15,3,5,Active,33.1,285,74,1694,None,2024-12-31
1080,Emma Silva 1080,FEMALE,Nepal,Asia,1998-05-17,27,163,53,Left,Defensive,1080,108,417,150,35.97,14,4,4,Active,36.6,262,71,2094,None,2024-12-31
1081,Emma Sharma 1081,FEMALE,Canada,North America,1991-06-22,34,195,53,Right,Offensive,1081,50,214,136,63.55,11,4,5,Active,26.3,246,71,1918,Major,2024-12-31
1082,Arjun Petrov 1082,MALE,Canada,North America,2006-02-10,19,195,59,Left,Offensive,1082,145,487,214,43.94,0,1,8,Active,26.4,231,67,2273,Major,2024-12-31
1083,Wei Li 1083,MALE,Australia,Oceania,1986-06-02,39,171,76,Left,Defensive,1083,114,202,146,72.28,11,0,12,Retired,26.5,229,56,1599,None,2024-12-31
1084,Emma Rossi 1084,FEMALE,Canada,North America,1987-04-13,38,152,87,Left,All-round,1084,109,276,202,73.19,14,5,8,Retired,22.1,269,79,2388,Major,2024-12-31
1085,Emma Garcia 1085,FEMALE,New Zealand,Oceania,2003-06-25,22,173,46,Left,All-round,1085,68,167,92,55.09,4,4,5,Active,30.3,240,54,1442,None,2024-12-31
1086,Ivan Singh 1086,MALE,Nepal,Asia,1996-02-07,29,161,61,Left,Offensive,1086,143,316,129,40.82,4,2,7,Active,44.7,283,51,601,Major,2024-12-31
1087,Laura Sharma 1087,FEMALE,Australia,Oceania,2003-09-19,22,177,50,Right,Defensive,1087,61,477,322,67.51,15,5,9,Active,28.8,215,48,557,Minor,2024-12-31
1088,Anita Silva 1088,FEMALE,Nepal,Asia,1996-01-22,29,153,82,Right,Offensive,1088,136,272,151,55.51,5,4,11,Active,28.9,242,52,634,Minor,2024-12-31
1089,Daniel Lopez 1089,MALE,France,Europe,1999-04-14,26,187,75,Left,All-round,1089,89,494,228,46.15,6,1,12,Active,22.0,197,53,2241,Minor,2024-12-31
1090,Alex Brown 1090,MALE,India,Asia,1990-12-24,35,160,62,Left,Offensive,1090,99,272,157,57.72,3,5,11,Active,44.9,197,45,606,Minor,2024-12-31
1091,Arjun Singh 1091,MALE,Thailand,Asia,2001-12-12,24,169,73,Left,All-round,1091,7,279,135,48.39,10,4,9,Active,30.3,240,66,1684,Minor,2024-12-31
1092,Daniel Sharma 1092,MALE,France,Europe,1996-09-06,29,183,75,Left,Offensive,1092,2,82,40,48.78,15,3,7,Active,44.2,261,52,2192,None,2024-12-31
1093,Samuel Sharma 1093,MALE,Spain,Europe,1991-05-29,34,161,61,Right,Defensive,1093,88,331,129,38.97,2,2,6,Active,26.7,200,66,781,None,2024-12-31
1094,Nina Li 1094,FEMALE,India,Asia,1986-07-28,39,188,92,Right,Defensive,1094,149,241,120,49.79,11,1,12,Retired,26.7,285,53,1509,Major,2024-12-31
1095,Daniel Li 1095,MALE,Argentina,South America,2000-05-07,25,189,66,Left,All-round,1095,39,139,93,66.91,4,0,10,Active,22.6,275,48,1184,Minor,2024-12-31
1096,Sofia Silva 1096,FEMALE,USA,North America,1999-08-10,26,193,56,Left,All-round,1096,85,347,135,38.9,2,5,4,Active,30.3,293,50,1931,Minor,2024-12-31
1097,Arjun Singh 1097,MALE,New Zealand,Oceania,2006-12-09,19,174,88,Left,All-round,1097,119,314,217,69.11,5,4,7,Active,40.7,233,60,958,None,2024-12-31
1098,Anita Li 1098,FEMALE,South Africa,Africa,2001-08-13,24,186,78,Right,Offensive,1098,120,268,118,44.03,9,1,4,Active,22.9,190,55,2433,None,2024-12-31
1099,Daniel Brown 1099,MALE,Nepal,Asia,1996-01-25,29,157,67,Right,Offensive,1099,73,382,190,49.74,9,5,12,Active,27.7,261,63,1389,Major,2024-12-31
